,date,match_id,inning,batting_team,bowling_team,toss_winner,toss_decision,super_over,winner,win_by_runs,win_by_wickets,player_of_the_match,ball_over,ball_result,bowler,batsman,batsman_runs,extra_runs,total_runs
1472,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.1,0,Sandeep Lamichhane,Saad Bin Zafar,0,0,0
1473,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.2,W,Sandeep Lamichhane,Saad Bin Zafar,0,0,0
1474,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.3,0,Sandeep Lamichhane,Bibek Yadav,0,0,0
1475,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.4,1W,Sandeep Lamichhane,Bibek Yadav,1,0,1
1476,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.5,6,Sandeep Lamichhane,Bibek Yadav,6,0,6
1477,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.6,0,Sandeep Lamichhane,Bibek Yadav,0,0,0
1478,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.1,0,Basir Ahamad,Ramon Simmonds,0,0,0
1479,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.2,1,Basir Ahamad,Ramon Simmonds,1,0,1
1480,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.3,6,Basir Ahamad,Bibek Yadav,6,0,6
1481,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.4,6,Basir Ahamad,Bibek Yadav,6,0,6
1482,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.5,1b,Basir Ahamad,Bibek Yadav,0,1,1
1483,2024-12-04,7,1,Lumbini Lions,Biratnagar Kings,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.6,1,Basir Ahamad,Ramon Simmonds,1,0,1
1484,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,0.1,0,Ramon Simmonds,Lokesh Bam,0,0,0
1485,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,0.2,1w,Ramon Simmonds,Lokesh Bam,0,1,1
1486,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,0.2,0,Ramon Simmonds,Lokesh Bam,0,0,0
1487,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,0.3,1,Ramon Simmonds,Lokesh Bam,1,0,1
1488,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,0.4,0,Ramon Simmonds,Ismat Alam,0,0,0
1489,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,0.5,0,Ramon Simmonds,Ismat Alam,0,0,0
1490,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,0.6,W,Ramon Simmonds,Ismat Alam,0,0,0
1491,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,1.1,2,Saad Bin Zafar,Lokesh Bam,2,0,2
1492,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,1.2,1w,Saad Bin Zafar,Lokesh Bam,0,1,1
1493,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,1.2,6,Saad Bin Zafar,Lokesh Bam,6,0,6
1494,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,1.3,0,Saad Bin Zafar,Lokesh Bam,0,0,0
1495,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,1.4,0,Saad Bin Zafar,Lokesh Bam,0,0,0
1496,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,1.5,0,Saad Bin Zafar,Lokesh Bam,0,0,0
1497,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,1.6,1,Saad Bin Zafar,Lokesh Bam,1,0,1
1498,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,2.1,0,Ramon Simmonds,Lokesh Bam,0,0,0
1499,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,2.2,1,Ramon Simmonds,Lokesh Bam,1,0,1
1500,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,2.3,1,Ramon Simmonds,Martin Guptill,1,0,1
1501,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,2.4,0,Ramon Simmonds,Lokesh Bam,0,0,0
1502,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,2.5,0,Ramon Simmonds,Lokesh Bam,0,0,0
1503,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,2.6,6,Ramon Simmonds,Lokesh Bam,6,0,6
1504,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,3.1,4,Saad Bin Zafar,Martin Guptill,4,0,4
1505,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,3.2,4,Saad Bin Zafar,Martin Guptill,4,0,4
1506,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,3.3,4,Saad Bin Zafar,Martin Guptill,4,0,4
1507,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,3.4,0,Saad Bin Zafar,Martin Guptill,0,0,0
1508,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,3.5,0,Saad Bin Zafar,Martin Guptill,0,0,0
1509,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,3.6,0,Saad Bin Zafar,Martin Guptill,0,0,0
1510,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,4.1,0,Bibek Yadav,Lokesh Bam,0,0,0
1511,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,4.2,0,Bibek Yadav,Lokesh Bam,0,0,0
1512,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,4.3,6,Bibek Yadav,Lokesh Bam,6,0,6
1513,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,4.4,4,Bibek Yadav,Lokesh Bam,4,0,4
1514,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,4.5,2,Bibek Yadav,Lokesh Bam,2,0,2
1515,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,4.6,4,Bibek Yadav,Lokesh Bam,4,0,4
1516,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,5.1,0,Durgesh Gupta,Martin Guptill,0,0,0
1517,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,5.2,2,Durgesh Gupta,Martin Guptill,2,0,2
1518,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,5.3,4,Durgesh Gupta,Martin Guptill,4,0,4
1519,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,5.4,0,Durgesh Gupta,Martin Guptill,0,0,0
1520,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,5.5,0,Durgesh Gupta,Martin Guptill,0,0,0
1521,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,5.6,0,Durgesh Gupta,Martin Guptill,0,0,0
1522,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,6.1,0,Surya Tamang,Lokesh Bam,0,0,0
1523,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,6.2,0,Surya Tamang,Lokesh Bam,0,0,0
1524,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,6.3,1,Surya Tamang,Lokesh Bam,1,0,1
1525,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,6.4,4,Surya Tamang,Martin Guptill,4,0,4
1526,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,6.5,4,Surya Tamang,Martin Guptill,4,0,4
1527,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,6.6,1,Surya Tamang,Martin Guptill,1,0,1
1528,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,7.1,W,Durgesh Gupta,Martin Guptill,0,0,0
1529,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,7.2,0,Durgesh Gupta,Rajesh Pulami,0,0,0
1530,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,7.3,1,Durgesh Gupta,Rajesh Pulami,1,0,1
1531,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,7.4,1,Durgesh Gupta,Lokesh Bam,1,0,1
1532,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,7.5,0,Durgesh Gupta,Rajesh Pulami,0,0,0
1533,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,7.6,1,Durgesh Gupta,Rajesh Pulami,1,0,1
1534,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,8.1,1,Surya Tamang,Rajesh Pulami,1,0,1
1535,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,8.2,1,Surya Tamang,Lokesh Bam,1,0,1
1536,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,8.3,0,Surya Tamang,Rajesh Pulami,0,0,0
1537,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,8.4,1,Surya Tamang,Rajesh Pulami,1,0,1
1538,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,8.5,1,Surya Tamang,Lokesh Bam,1,0,1
1539,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,8.6,0,Surya Tamang,Rajesh Pulami,0,0,0
1540,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,9.1,1,Saad Bin Zafar,Lokesh Bam,1,0,1
1541,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,9.2,0,Saad Bin Zafar,Rajesh Pulami,0,0,0
1542,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,9.3,W,Saad Bin Zafar,Rajesh Pulami,0,0,0
1543,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,9.4,W,Saad Bin Zafar,Nicholas Kirton,0,0,0
1544,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,9.5,0,Saad Bin Zafar,Basir Ahamad,0,0,0
1545,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,9.6,1,Saad Bin Zafar,Basir Ahamad,1,0,1
1546,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.1,0,Surya Tamang,Basir Ahamad,0,0,0
1547,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.2,1w,Surya Tamang,Basir Ahamad,0,1,1
1548,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.2,0,Surya Tamang,Basir Ahamad,0,0,0
1549,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.3,2,Surya Tamang,Basir Ahamad,2,0,2
1550,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.4,2w,Surya Tamang,Basir Ahamad,0,2,2
1551,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.4,0,Surya Tamang,Lokesh Bam,0,0,0
1552,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.5,1,Surya Tamang,Lokesh Bam,1,0,1
1553,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,10.6,1,Surya Tamang,Basir Ahamad,1,0,1
1554,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,11.1,1,Bibek Yadav,Basir Ahamad,1,0,1
1555,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,11.2,2,Bibek Yadav,Lokesh Bam,2,0,2
1556,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,11.3,1,Bibek Yadav,Lokesh Bam,1,0,1
1557,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,11.4,4,Bibek Yadav,Basir Ahamad,4,0,4
1558,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,11.5,1,Bibek Yadav,Basir Ahamad,1,0,1
1559,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,11.6,1,Bibek Yadav,Lokesh Bam,1,0,1
1560,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,12.1,1,Surya Tamang,Lokesh Bam,1,0,1
1561,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,12.2,1,Surya Tamang,Basir Ahamad,1,0,1
1562,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,12.3,2,Surya Tamang,Lokesh Bam,2,0,2
1563,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,12.4,0,Surya Tamang,Lokesh Bam,0,0,0
1564,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,12.5,6,Surya Tamang,Lokesh Bam,6,0,6
1565,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,12.6,4,Surya Tamang,Lokesh Bam,4,0,4
1566,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.1,5w,Bibek Yadav,Basir Ahamad,0,5,5
1567,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.1,2,Bibek Yadav,Basir Ahamad,2,0,2
1568,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.2,1,Bibek Yadav,Basir Ahamad,1,0,1
1569,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.3,1,Bibek Yadav,Lokesh Bam,1,0,1
1570,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.4,4,Bibek Yadav,Basir Ahamad,4,0,4
1571,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.5,1,Bibek Yadav,Basir Ahamad,1,0,1
1572,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.6,1w,Bibek Yadav,Lokesh Bam,0,1,1
1573,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.6,1w,Bibek Yadav,Lokesh Bam,0,1,1
1574,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,13.6,6,Bibek Yadav,Lokesh Bam,6,0,6
1575,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,14.1,1,Saad Bin Zafar,Basir Ahamad,1,0,1
1576,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,14.2,1lb,Saad Bin Zafar,Lokesh Bam,0,1,1
1577,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,14.3,1,Saad Bin Zafar,Basir Ahamad,1,0,1
1578,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,14.4,1,Saad Bin Zafar,Lokesh Bam,1,0,1
1579,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,14.5,6,Saad Bin Zafar,Basir Ahamad,6,0,6
1580,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,14.6,2,Saad Bin Zafar,Basir Ahamad,2,0,2
1581,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,15.1,1,Ramon Simmonds,Lokesh Bam,1,0,1
1582,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,15.2,4,Ramon Simmonds,Basir Ahamad,4,0,4
1583,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,15.3,4,Ramon Simmonds,Basir Ahamad,4,0,4
1584,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,15.4,1,Ramon Simmonds,Basir Ahamad,1,0,1
1585,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,15.5,0,Ramon Simmonds,Lokesh Bam,0,0,0
1586,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,15.6,0,Ramon Simmonds,Lokesh Bam,0,0,0
1587,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,16.1,2,Durgesh Gupta,Basir Ahamad,2,0,2
1588,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,16.2,W,Durgesh Gupta,Basir Ahamad,0,0,0
1589,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,16.3,2,Durgesh Gupta,Dipak Bohara,2,0,2
1590,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,16.4,2lb,Durgesh Gupta,Dipak Bohara,0,2,2
1591,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,16.5,2,Durgesh Gupta,Dipak Bohara,2,0,2
1592,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,16.6,1,Durgesh Gupta,Dipak Bohara,1,0,1
1593,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,17.1,1lb,Ramon Simmonds,Dipak Bohara,0,1,1
1594,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,17.2,0,Ramon Simmonds,Lokesh Bam,0,0,0
1595,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,17.3,6,Ramon Simmonds,Lokesh Bam,6,0,6
1596,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,17.4,W,Ramon Simmonds,Lokesh Bam,0,0,0
1597,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,17.5,0,Ramon Simmonds,Pratish GC,0,0,0
1598,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,17.6,1w,Ramon Simmonds,Pratish GC,0,1,1
1599,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,17.6,6,Ramon Simmonds,Pratish GC,6,0,6
1600,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.1,1,Durgesh Gupta,Dipak Bohara,1,0,1
1601,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.2,W,Durgesh Gupta,Pratish GC,0,0,0
1602,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.3,1,Durgesh Gupta,Sandeep Lamichhane,1,0,1
1603,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.4,2,Durgesh Gupta,Dipak Bohara,2,0,2
1604,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.5,1,Durgesh Gupta,Dipak Bohara,1,0,1
1605,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,18.6,1b,Durgesh Gupta,Sandeep Lamichhane,0,1,1
1606,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.1,1w,Bibek Yadav,Sandeep Lamichhane,0,1,1
1607,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.1,1w,Bibek Yadav,Sandeep Lamichhane,0,1,1
1608,2024-12-04,7,2,Biratnagar Kings,Lumbini Lions,Biratnagar Kings,field,0,Biratnagar Kings,0,2,Lokesh Bam,19.1,W,Bibek Yadav,Sandeep Lamichhane,0,0,0
